id,frontendId,title,translatedTitle,difficulty,status,paidOnly,acRate,isInMyFavorites,titleSlug,url,topicTags
654,654,Maximum Binary Tree,最大二叉树,MEDIUM,TO_DO,False,0.8233623164041544,False,maximum-binary-tree,https://leetcode.cn/problems/maximum-binary-tree/description/,栈;树;数组;分治;二叉树;单调栈
655,655,Print Binary Tree,输出二叉树,MEDIUM,TO_DO,False,0.6995808185344303,False,print-binary-tree,https://leetcode.cn/problems/print-binary-tree/description/,树;深度优先搜索;广度优先搜索;二叉树
656,656,Coin Path,成本最小路径,HARD,TO_DO,True,0.35921342600440753,False,coin-path,https://leetcode.cn/problems/coin-path/description/,数组;动态规划
657,657,Robot Return to Origin,机器人能否返回原点,EASY,TO_DO,False,0.7992443338303891,False,robot-return-to-origin,https://leetcode.cn/problems/robot-return-to-origin/description/,字符串;模拟
658,658,Find K Closest Elements,找到 K 个最接近的元素,MEDIUM,TO_DO,False,0.4882954255047278,False,find-k-closest-elements,https://leetcode.cn/problems/find-k-closest-elements/description/,数组;双指针;二分查找;排序;滑动窗口;堆（优先队列）
659,659,Split Array into Consecutive Subsequences,分割数组为连续子序列,MEDIUM,TO_DO,False,0.5568709469502651,False,split-array-into-consecutive-subsequences,https://leetcode.cn/problems/split-array-into-consecutive-subsequences/description/,贪心;数组;哈希表;堆（优先队列）
660,660,Remove 9,移除 9,HARD,TO_DO,True,0.5862778730703259,False,remove-9,https://leetcode.cn/problems/remove-9/description/,数学
661,661,Image Smoother,图片平滑器,EASY,SOLVED,False,0.6706021153382796,False,image-smoother,https://leetcode.cn/problems/image-smoother/description/,数组;矩阵
662,662,Maximum Width of Binary Tree,二叉树最大宽度,MEDIUM,TO_DO,False,0.45506836008799356,False,maximum-width-of-binary-tree,https://leetcode.cn/problems/maximum-width-of-binary-tree/description/,树;深度优先搜索;广度优先搜索;二叉树
663,663,Equal Tree Partition,均匀树划分,MEDIUM,TO_DO,True,0.42331095258078055,False,equal-tree-partition,https://leetcode.cn/problems/equal-tree-partition/description/,树;深度优先搜索;二叉树
664,664,Strange Printer,奇怪的打印机,HARD,TO_DO,False,0.6509130809624579,False,strange-printer,https://leetcode.cn/problems/strange-printer/description/,字符串;动态规划
665,665,Non-decreasing Array,非递减数列,MEDIUM,TO_DO,False,0.2820182297169745,False,non-decreasing-array,https://leetcode.cn/problems/non-decreasing-array/description/,数组
666,666,Path Sum IV,路径总和 IV,MEDIUM,TO_DO,True,0.5843434915599864,False,path-sum-iv,https://leetcode.cn/problems/path-sum-iv/description/,树;深度优先搜索;数组;哈希表;二叉树
667,667,Beautiful Arrangement II,优美的排列 II,MEDIUM,TO_DO,False,0.6666609518584556,False,beautiful-arrangement-ii,https://leetcode.cn/problems/beautiful-arrangement-ii/description/,数组;数学
668,668,Kth Smallest Number in Multiplication Table,乘法表中第k小的数,HARD,TO_DO,False,0.5986584509788628,False,kth-smallest-number-in-multiplication-table,https://leetcode.cn/problems/kth-smallest-number-in-multiplication-table/description/,数学;二分查找
669,669,Trim a Binary Search Tree,修剪二叉搜索树,MEDIUM,TO_DO,False,0.6719554246737394,False,trim-a-binary-search-tree,https://leetcode.cn/problems/trim-a-binary-search-tree/description/,树;深度优先搜索;二叉搜索树;二叉树
670,670,Maximum Swap,最大交换,MEDIUM,TO_DO,False,0.4927812457560843,False,maximum-swap,https://leetcode.cn/problems/maximum-swap/description/,贪心;数学
671,671,Second Minimum Node In a Binary Tree,二叉树中第二小的节点,EASY,TO_DO,False,0.48409962859227,False,second-minimum-node-in-a-binary-tree,https://leetcode.cn/problems/second-minimum-node-in-a-binary-tree/description/,树;深度优先搜索;二叉树
672,672,Bulb Switcher II,灯泡开关 Ⅱ,MEDIUM,TO_DO,False,0.603225008248103,False,bulb-switcher-ii,https://leetcode.cn/problems/bulb-switcher-ii/description/,位运算;深度优先搜索;广度优先搜索;数学
673,673,Number of Longest Increasing Subsequence,最长递增子序列的个数,MEDIUM,ATTEMPTED,False,0.459374386537329,False,number-of-longest-increasing-subsequence,https://leetcode.cn/problems/number-of-longest-increasing-subsequence/description/,树状数组;线段树;数组;动态规划
674,674,Longest Continuous Increasing Subsequence,最长连续递增序列,EASY,TO_DO,False,0.595683959075134,False,longest-continuous-increasing-subsequence,https://leetcode.cn/problems/longest-continuous-increasing-subsequence/description/,数组
675,675,Cut Off Trees for Golf Event,为高尔夫比赛砍树,HARD,TO_DO,False,0.5063482016531388,False,cut-off-trees-for-golf-event,https://leetcode.cn/problems/cut-off-trees-for-golf-event/description/,广度优先搜索;数组;矩阵;堆（优先队列）
676,676,Implement Magic Dictionary,实现一个魔法字典,MEDIUM,TO_DO,False,0.6714142900468397,False,implement-magic-dictionary,https://leetcode.cn/problems/implement-magic-dictionary/description/,深度优先搜索;设计;字典树;哈希表;字符串
677,677,Map Sum Pairs,键值映射,MEDIUM,TO_DO,False,0.6524420640165084,False,map-sum-pairs,https://leetcode.cn/problems/map-sum-pairs/description/,设计;字典树;哈希表;字符串
678,678,Valid Parenthesis String,有效的括号字符串,MEDIUM,TO_DO,False,0.40416060268812604,False,valid-parenthesis-string,https://leetcode.cn/problems/valid-parenthesis-string/description/,栈;贪心;字符串;动态规划
679,679,24 Game,24 点游戏,HARD,TO_DO,False,0.5623646786146905,False,24-game,https://leetcode.cn/problems/24-game/description/,数组;数学;回溯
680,680,Valid Palindrome II,验证回文串 II,EASY,TO_DO,False,0.41646145877820284,False,valid-palindrome-ii,https://leetcode.cn/problems/valid-palindrome-ii/description/,贪心;双指针;字符串
681,681,Next Closest Time,最近时刻,MEDIUM,TO_DO,True,0.49911902897415816,False,next-closest-time,https://leetcode.cn/problems/next-closest-time/description/,哈希表;字符串;回溯;枚举
682,682,Baseball Game,棒球比赛,EASY,SOLVED,False,0.725887548600266,False,baseball-game,https://leetcode.cn/problems/baseball-game/description/,栈;数组;模拟
683,683,K Empty Slots,K 个关闭的灯泡,HARD,TO_DO,True,0.47737311442620217,False,k-empty-slots,https://leetcode.cn/problems/k-empty-slots/description/,树状数组;线段树;队列;数组;有序集合;滑动窗口;单调队列;堆（优先队列）
684,684,Redundant Connection,冗余连接,MEDIUM,TO_DO,False,0.6877196547408478,False,redundant-connection,https://leetcode.cn/problems/redundant-connection/description/,深度优先搜索;广度优先搜索;并查集;图
685,685,Redundant Connection II,冗余连接 II,HARD,TO_DO,False,0.4453312728723901,False,redundant-connection-ii,https://leetcode.cn/problems/redundant-connection-ii/description/,深度优先搜索;广度优先搜索;并查集;图
686,686,Repeated String Match,重复叠加字符串匹配,MEDIUM,TO_DO,False,0.397939977673356,False,repeated-string-match,https://leetcode.cn/problems/repeated-string-match/description/,字符串;字符串匹配
687,687,Longest Univalue Path,最长同值路径,MEDIUM,TO_DO,False,0.49057388411422237,False,longest-univalue-path,https://leetcode.cn/problems/longest-univalue-path/description/,树;深度优先搜索;二叉树
688,688,Knight Probability in Chessboard,骑士在棋盘上的概率,MEDIUM,TO_DO,False,0.5997969612629466,False,knight-probability-in-chessboard,https://leetcode.cn/problems/knight-probability-in-chessboard/description/,动态规划
689,689,Maximum Sum of 3 Non-Overlapping Subarrays,三个无重叠子数组的最大和,HARD,TO_DO,False,0.585321664860318,False,maximum-sum-of-3-non-overlapping-subarrays,https://leetcode.cn/problems/maximum-sum-of-3-non-overlapping-subarrays/description/,数组;动态规划;前缀和;滑动窗口
690,690,Employee Importance,员工的重要性,MEDIUM,TO_DO,False,0.6948581769542468,False,employee-importance,https://leetcode.cn/problems/employee-importance/description/,树;深度优先搜索;广度优先搜索;数组;哈希表
691,691,Stickers to Spell Word,贴纸拼词,HARD,TO_DO,False,0.571712240176343,False,stickers-to-spell-word,https://leetcode.cn/problems/stickers-to-spell-word/description/,位运算;记忆化;数组;哈希表;字符串;动态规划;回溯;位掩码
692,692,Top K Frequent Words,前K个高频单词,MEDIUM,TO_DO,False,0.5656526591008891,False,top-k-frequent-words,https://leetcode.cn/problems/top-k-frequent-words/description/,字典树;数组;哈希表;字符串;桶排序;计数;排序;堆（优先队列）
693,693,Binary Number with Alternating Bits,交替位二进制数,EASY,SOLVED,False,0.662872530017041,False,binary-number-with-alternating-bits,https://leetcode.cn/problems/binary-number-with-alternating-bits/description/,位运算
694,694,Number of Distinct Islands,不同岛屿的数量,MEDIUM,TO_DO,True,0.5856829000366166,False,number-of-distinct-islands,https://leetcode.cn/problems/number-of-distinct-islands/description/,深度优先搜索;广度优先搜索;并查集;数组;哈希表;矩阵;排序;哈希函数
695,695,Max Area of Island,岛屿的最大面积,MEDIUM,TO_DO,False,0.6878723598607488,False,max-area-of-island,https://leetcode.cn/problems/max-area-of-island/description/,深度优先搜索;广度优先搜索;并查集;数组;矩阵
696,696,Count Binary Substrings,计数二进制子串,EASY,TO_DO,False,0.648217924028022,False,count-binary-substrings,https://leetcode.cn/problems/count-binary-substrings/description/,双指针;字符串
697,697,Degree of an Array,数组的度,EASY,TO_DO,False,0.5931780831675512,False,degree-of-an-array,https://leetcode.cn/problems/degree-of-an-array/description/,数组;哈希表
698,698,Partition to K Equal Sum Subsets,划分为k个相等的子集,MEDIUM,TO_DO,False,0.4251658226945296,False,partition-to-k-equal-sum-subsets,https://leetcode.cn/problems/partition-to-k-equal-sum-subsets/description/,位运算;记忆化;数组;动态规划;回溯;位掩码
699,699,Falling Squares,掉落的方块,HARD,SOLVED,False,0.5564101789168279,False,falling-squares,https://leetcode.cn/problems/falling-squares/description/,线段树;数组;有序集合
783,700,Search in a Binary Search Tree,二叉搜索树中的搜索,EASY,TO_DO,False,0.7920142019837692,False,search-in-a-binary-search-tree,https://leetcode.cn/problems/search-in-a-binary-search-tree/description/,树;二叉搜索树;二叉树
784,701,Insert into a Binary Search Tree,二叉搜索树中的插入操作,MEDIUM,TO_DO,False,0.6957399637539405,False,insert-into-a-binary-search-tree,https://leetcode.cn/problems/insert-into-a-binary-search-tree/description/,树;二叉搜索树;二叉树
786,702,Search in a Sorted Array of Unknown Size,搜索长度未知的有序数组,MEDIUM,TO_DO,True,0.7560792349726776,False,search-in-a-sorted-array-of-unknown-size,https://leetcode.cn/problems/search-in-a-sorted-array-of-unknown-size/description/,数组;二分查找;交互
789,703,Kth Largest Element in a Stream,数据流中的第 K 大元素,EASY,TO_DO,False,0.5348380186444216,False,kth-largest-element-in-a-stream,https://leetcode.cn/problems/kth-largest-element-in-a-stream/description/,树;设计;二叉搜索树;二叉树;数据流;堆（优先队列）
792,704,Binary Search,二分查找,EASY,SOLVED,False,0.562230971529498,False,binary-search,https://leetcode.cn/problems/binary-search/description/,数组;二分查找
816,705,Design HashSet,设计哈希集合,EASY,TO_DO,False,0.6509693782639667,False,design-hashset,https://leetcode.cn/problems/design-hashset/description/,设计;数组;哈希表;链表;哈希函数
817,706,Design HashMap,设计哈希映射,EASY,TO_DO,False,0.651804223495337,False,design-hashmap,https://leetcode.cn/problems/design-hashmap/description/,设计;数组;哈希表;链表;哈希函数
838,707,Design Linked List,设计链表,MEDIUM,TO_DO,False,0.3471340867321003,False,design-linked-list,https://leetcode.cn/problems/design-linked-list/description/,设计;链表
850,708,Insert into a Sorted Circular Linked List,循环有序列表的插入,MEDIUM,TO_DO,True,0.38821184946731047,False,insert-into-a-sorted-circular-linked-list,https://leetcode.cn/problems/insert-into-a-sorted-circular-linked-list/description/,链表
742,709,To Lower Case,转换成小写字母,EASY,TO_DO,False,0.7578128834570914,False,to-lower-case,https://leetcode.cn/problems/to-lower-case/description/,字符串
894,710,Random Pick with Blacklist,黑名单中的随机数,HARD,ATTEMPTED,False,0.4329369132739919,False,random-pick-with-blacklist,https://leetcode.cn/problems/random-pick-with-blacklist/description/,数组;哈希表;数学;二分查找;排序;随机化
711,711,Number of Distinct Islands II,不同岛屿的数量 II,HARD,TO_DO,True,0.5052970981114694,False,number-of-distinct-islands-ii,https://leetcode.cn/problems/number-of-distinct-islands-ii/description/,深度优先搜索;广度优先搜索;并查集;数组;哈希表;矩阵;排序;哈希函数
712,712,Minimum ASCII Delete Sum for Two Strings,两个字符串的最小ASCII删除和,MEDIUM,TO_DO,False,0.7449366139074338,False,minimum-ascii-delete-sum-for-two-strings,https://leetcode.cn/problems/minimum-ascii-delete-sum-for-two-strings/description/,字符串;动态规划
713,713,Subarray Product Less Than K,乘积小于 K 的子数组,MEDIUM,SOLVED,False,0.54326171875,False,subarray-product-less-than-k,https://leetcode.cn/problems/subarray-product-less-than-k/description/,数组;二分查找;前缀和;滑动窗口
714,714,Best Time to Buy and Sell Stock with Transaction Fee,买卖股票的最佳时机含手续费,MEDIUM,SOLVED,False,0.7755390730829873,False,best-time-to-buy-and-sell-stock-with-transaction-fee,https://leetcode.cn/problems/best-time-to-buy-and-sell-stock-with-transaction-fee/description/,贪心;数组;动态规划
715,715,Range Module,Range 模块,HARD,TO_DO,False,0.5495510931396066,False,range-module,https://leetcode.cn/problems/range-module/description/,设计;线段树;有序集合
716,716,Max Stack,最大栈,HARD,TO_DO,True,0.4236166269526079,False,max-stack,https://leetcode.cn/problems/max-stack/description/,栈;设计;链表;双向链表;有序集合
717,717,1-bit and 2-bit Characters,1 比特与 2 比特字符,EASY,TO_DO,False,0.5637139349294046,False,1-bit-and-2-bit-characters,https://leetcode.cn/problems/1-bit-and-2-bit-characters/description/,数组
718,718,Maximum Length of Repeated Subarray,最长重复子数组,MEDIUM,TO_DO,False,0.5696357423186545,False,maximum-length-of-repeated-subarray,https://leetcode.cn/problems/maximum-length-of-repeated-subarray/description/,数组;二分查找;动态规划;滑动窗口;哈希函数;滚动哈希
